state,anchor_id,existing_ccss_id,verdict,confidence,recommended_ccss_id,rationale
LA,8.EE.A.4,8.EE.A.4,confirmed,99.0,8.EE.A.4,"The lesson overlap is perfect (1.0, with all 6 lessons shared), the text is virtually identical between the state standard and the CCSS standard, and the embedding similarity score of 0.878 is by far the highest among all candidates. All evidence strongly supports this tag."
AR,1.CAR.5,1.OA.B,likely_incorrect,82.0,1.OA.B.4,"The tag being evaluated (1.OA.B, the cluster-level standard) has 0% lesson overlap and is not in the top-5 candidates, making it poorly supported. The state standard's focus on 'relationship between addition and subtraction using inverse operations' aligns most directly with 1.OA.B.4 ('Understand subtraction as an unknown-addend problem'), which has the highest embedding similarity (0.582) and some lesson overlap (14.3%). While 1.OA.B.3 has much stronger lesson overlap (85.7%), it focuses on properties of operations rather than the inverse relationship between addition and subtraction that the state standard explicitly emphasizes."
RI,K.CC.A.2,K.CC.A.2,confirmed,99.0,K.CC.A.2,"The state standard text is virtually identical to the CCSS standard text, and the lesson overlap is perfect (1.0) with all 14 lessons shared, making this an unambiguous match. K.CC.A.2 ranks first among all candidates by both embedding similarity and lesson overlap."
OH,7.RP.2c,7.RP.A.2.c,confirmed,99.0,7.RP.A.2.c,"The lesson overlap is perfect (1.0) with all 10 state lessons matching the 10 CCSS lessons for 7.RP.A.2.c, and the state standard text is essentially identical to the CCSS standard text, providing overwhelming evidence that this tag is correct."
IA,1.G.A.1,1.G.A.1,confirmed,99.0,1.G.A.1,"The tag has a perfect lesson overlap of 1.0 (all 5 state lessons match all 5 CCSS lessons), ranks first among candidates, and the state standard text is virtually identical to the CCSS 1.G.A.1 text, with an embedding similarity of 0.87."
MA,6.SP.B.5.a,6.SP.B.5.a,confirmed,99.0,6.SP.B.5.a,"Perfect lesson overlap (1.0) with all shared lessons matching, and the state standard text is identical to the CCSS standard text, making this an unambiguous match. The tag ranks first among all candidates with no competing alternatives showing any lesson overlap."
CO,6.NS.B.4,6.NS.B.4,confirmed,99.0,6.NS.B.4,"The lesson overlap is 1.0 (all 7 lessons shared), and the state standard text is nearly identical to the CCSS 6.NS.B.4 text. This is a clear, unambiguous match with maximum evidence support."
IN,4.NS.2,4.NF.A.1,likely_incorrect,65.0,3.NF.A.3.c,"The Indiana standard 4.NS.2 focuses on modeling mixed numbers, improper fractions, and equivalency between whole numbers and fractions as fractions — content most directly captured by 3.NF.A.3.c (which addresses expressing whole numbers as fractions and recognizing whole-number equivalents). 4.NF.A.1 is about equivalent fractions via multiplication (n×a)/(n×b), which doesn't align well with the core content of mixed numbers/improper fractions. While 4.NF.A.1 has modest lesson overlap (0.1786), 3.NF.A.3.c has higher lesson overlap (0.2143) and much stronger semantic similarity (0.658 vs 0.612), making it the better fit for the whole-number-as-fraction equivalency aspect of this standard."
MT,2.OA.3,2.OA.C.3,confirmed,99.0,2.OA.C.3,"The tag shows perfect lesson overlap (1.0, all 13 lessons shared) and near-identical text with an embedding similarity of 0.915, making this an unambiguous match. The state standard text is essentially identical to CCSS 2.OA.C.3 word-for-word."
ND,5.GM.M.3,5.MD.C.3.b,confirmed,85.0,5.MD.C.3.b,"The lesson overlap of 0.8333 (5 of 6 lessons shared) is strong, matching the same high overlap as 5.MD.C.3.a, and the state standard's language about 'counting unit cubes' and recognizing volume as an attribute directly aligns with 5.MD.C.3.b's definition of volume in terms of unit cube packing. The tag appears in the top-5 candidates and the content alignment is appropriate as part of a cluster of tags (3.a, 3.b, 4) covering this standard."
AR,7.NCC.5,7.NS.A.2.a,confirmed,95.0,7.NS.A.2.a,"The lesson overlap is perfect (1.0) with all 4 state lessons matching the 4 CCSS lessons for 7.NS.A.2.a, which is the strongest possible signal. The CCSS standard text also directly includes 'Interpret products of rational numbers by describing real-world contexts,' closely matching the state standard's language about interpreting products and quotients in real-world contexts."
SD,8.G.A.1.c,8.G.A.1.c,confirmed,99.0,8.G.A.1.c,"Perfect lesson overlap (1.0, all 6 lessons shared) combined with nearly identical text ('mapped to' vs 'taken to') and top rank in similarity candidates provides overwhelming evidence this tag is correct."
MS,5.NF.7b,5.NF.B.7.b,confirmed,99.0,5.NF.B.7.b,"The state standard text is nearly identical to CCSS 5.NF.B.7.b, and the lesson overlap is perfect (1.0) with all 5 lessons shared, making this an unambiguous match ranked #1 among candidates."
IN,5.M.2,5.NF.B.4.b,confirmed,99.0,5.NF.B.4.b,"The lesson overlap is perfect (1.0, 8/8 lessons shared), and the text of the state standard is nearly identical to 5.NF.B.4.b with only a minor wording difference ('modeling with' vs 'tiling it with'). No other candidate comes close in either lesson overlap or semantic similarity."
AK,3.MD.8,3.MD.C.7.a,likely_incorrect,72.0,3.MD.C.6,"The state standard text closely matches 3.MD.C.6 (which is about measuring areas by counting/tiling unit squares), and 3.MD.C.6 has a much stronger lesson overlap (0.625 vs 0.125). The tag being evaluated (3.MD.C.7.a) adds the concept of multiplying side lengths to find area, which is not present in the state standard text, and its low lesson overlap further confirms it is a weaker match."
AK,7.G.6,7.G.B.6,confirmed,99.0,7.G.B.6,"The state standard text is identical to CCSS 7.G.B.6, and the lesson overlap is perfect (1.0) with all 9 lessons shared, making this an unambiguous match."
AR,4.NPV.6,4.NF.C.7,confirmed,99.0,4.NF.C.7,"The lesson overlap is perfect (1.0, all 3 lessons shared), and the tag ranks #1 in similarity candidates with the highest embedding score (0.79). The text of both standards is nearly identical in scope and content, both focused on comparing decimals to hundredths using >, =, < symbols."
ND,7.AR.RP.2,6.EE.C.9,likely_incorrect,72.0,7.RP.A.2.d,"The state standard's text is nearly identical to 7.RP.A.2.d, which explicitly mentions proportional relationships and the points (0,0) and (1,r) where r is the unit rate — a direct textual match. While 6.EE.C.9 has a higher lesson overlap (0.3636 vs 0.2727), 7.RP.A.2.a has even stronger lesson overlap (0.5455) and the content focus of the state standard is clearly on proportional relationships (a 7.RP concept), not the more general dependent/independent variable relationship described by 6.EE.C.9."
ID,6.EE.A.4,6.EE.A.4,confirmed,99.0,6.EE.A.4,"The tag shows a perfect lesson overlap of 1.0 (all 8 lessons shared) and ranks #1 in similarity candidates with an embedding score of 0.83, and the state standard text is essentially identical to the CCSS standard text."
WY,8.EE.D.7C,8.EE.C.7.a,confirmed,88.0,8.EE.C.7.a,"The state standard's focus on generating linear equations with three types of solutions (one, infinitely many, or none) directly maps to 8.EE.C.7.a, which explicitly addresses equations with one solution, infinitely many solutions, or no solutions. The 50% lesson overlap (2 of 2 state lessons shared) is strong given the small lesson count, and 8.EE.C.7.a ranks first among all candidates on both similarity and lesson overlap."
WY,8.G.G.2,8.G.A.2,confirmed,99.0,8.G.A.2,"The lesson overlap is perfect (1.0, all 6 lessons shared), and the state standard text is nearly identical to CCSS 8.G.A.2, differing only in adding 'through visual comparison.' No other candidate comes close in either lesson overlap or semantic similarity."
WY,4.NBT.E.4,4.NBT.B.4,confirmed,99.0,4.NBT.B.4,"The lesson overlap is perfect (1.0, with all 7 lessons shared), and the state standard text is nearly identical to 4.NBT.B.4, both addressing fluent addition and subtraction of multi-digit whole numbers using the standard algorithm. No other candidate comes close in lesson overlap."
AR,5.NPV.1,5.NBT.A.1,confirmed,99.0,5.NBT.A.1,"The lesson overlap is perfect (1.0, all 6 lessons shared), the text of the state standard is nearly identical to 5.NBT.A.1, and it ranks #1 in similarity candidates. All evidence strongly supports this tag."
ND,2.GM.M.1,2.MD.A.1,likely_correct,62.0,2.MD.A.1,"The lesson overlap for 2.MD.A.1 is very strong (0.7, 7 of 10 lessons shared), making it well-supported by curriculum evidence. However, the state standard's text more closely mirrors 2.MD.A.2 semantically (embedding 0.76 vs 0.60), and 2.MD.A.2 is also an existing tag for this standard — the ND standard explicitly requires measuring with two different units and describing the relationship, which is the core of 2.MD.A.2. The high lesson overlap for 2.MD.A.1 likely reflects that measuring with standard tools (2.MD.A.1) is a prerequisite embedded in the same lessons, making both tags reasonable co-alignments."
MT,4.NF.3.a,4.NF.B.3.a,confirmed,99.0,4.NF.B.3.a,"The tag has a perfect lesson overlap of 1.0 (all 12 lessons shared), is ranked #1 in similarity candidates, and the text of the state standard is identical to the CCSS standard text, making this an unambiguous match."
SC,7.PAFR.2.3,7.RP.A.1,confirmed,99.0,7.RP.A.1,"The lesson overlap is perfect (1.0) with all 3 lessons shared between the state standard and 7.RP.A.1, and the text of both standards describes the same concept (computing unit rates involving complex fractions with like or different units). No other candidate comes close in lesson overlap."
NJ,4.NF.B.4b,4.NF.B.4.b,confirmed,99.0,4.NF.B.4.b,"Perfect lesson overlap (1.0) with all 3 state lessons matching all 3 CCSS lessons, and the state standard text is essentially identical to 4.NF.B.4.b. This is the top-ranked candidate by both similarity and lesson overlap."
NJ,7.EE.A.2,7.EE.A.2,confirmed,99.0,7.EE.A.2,"The lesson overlap is perfect (1.0, with all 12 lessons shared), the state standard text is essentially identical to the CCSS standard text, and 7.EE.A.2 ranks first among all candidates with the highest embedding similarity. All evidence strongly supports this tag."
AL,7.DSP.10.d,7.SP.A.2,confirmed,99.0,7.SP.A.2,"The lesson overlap is perfect (1.0, all 4 lessons shared), and the state standard text is nearly identical to 7.SP.A.2's text, covering the same concepts of random sampling, drawing inferences, generating multiple samples, and gauging variation. This is the top-ranked candidate by both lesson overlap and embedding similarity."
RI,7.NS.A.1.b,7.NS.A.1.b,confirmed,99.0,7.NS.A.1.b,"The tag shows perfect lesson overlap (1.0, with all 6 lessons shared) and the state standard text is essentially identical to the CCSS 7.NS.A.1.b text, making this an unambiguous match. No other candidate comes close in lesson overlap."
WY,8.EE.B.4,8.EE.A.4,confirmed,99.0,8.EE.A.4,"The lesson overlap is perfect (1.0, all 6 lessons shared), and the state standard text directly mirrors the CCSS 8.EE.A.4 content covering scientific notation, unit selection, and technology-generated scientific notation interpretation. No other candidate comes close in either lesson overlap or semantic similarity."
AZ,6.EE.C.9,6.EE.C.9,confirmed,99.0,6.EE.C.9,"The lesson overlap is perfect (1.0, all 4 lessons shared), and the state standard text is nearly identical to the CCSS 6.EE.C.9 text. No other candidate comes close in either lesson overlap or semantic similarity."
LA,K.G.B.4,K.G.B.4,confirmed,99.0,K.G.B.4,"The state standard text is identical to the CCSS K.G.B.4 text, and the lesson overlap is 90.9% (10 of 11 lessons shared), which is exceptionally strong. The tag ranks #1 in similarity candidates with no competing standard showing any lesson overlap."
RI,K.OA.A.5,K.OA.A.5,confirmed,99.0,K.OA.A.5,"The lesson overlap is perfect (1.0) with all 2 lessons shared, and the state standard text is nearly identical to the CCSS standard text, differing only by the addition of 'including zero.' No other candidate comes close in lesson overlap or semantic similarity."
IN,2.NS.2,2.NBT.A.3,confirmed,99.0,2.NBT.A.3,"The lesson overlap is perfect (1.0, all 5 lessons shared), and the state standard text is nearly identical to 2.NBT.A.3 in content and grade level, covering reading and writing whole numbers to 1,000 using standard form, number names, and expanded form. No other candidate comes close on lesson overlap."
MT,2.MD.3,2.MD.A.3,confirmed,99.0,2.MD.A.3,"The state standard text is identical to the CCSS standard text, and the lesson overlap is perfect (1.0) with all 3 lessons shared, making this an unambiguous match."
IA,8.EE.A.1,8.EE.A.1,confirmed,99.0,8.EE.A.1,"The tag shows perfect lesson overlap (1.0, all 6 lessons shared) and the highest embedding similarity (0.83) among all candidates. The state standard text is essentially identical to the CCSS standard text, and no other candidate comes close on any metric."
NJ,7.RP.A.2d,7.RP.A.2.d,confirmed,99.0,7.RP.A.2.d,"The tag has a perfect lesson overlap of 1.0 (all 3 lessons shared) and the highest embedding similarity (0.85) among candidates, with identical standard text. All evidence strongly supports this tag."
